MINE_ID,CURRENT_MINE_NAME,COAL_METAL_IND,CURRENT_MINE_TYPE,CURRENT_MINE_STATUS,CURRENT_STATUS_DT,CURRENT_CONTROLLER_ID,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_ID,CURRENT_OPERATOR_NAME,STATE,BOM_STATE_CD,FIPS_CNTY_CD,FIPS_CNTY_NM,CURRENT_CONTROLLER_BEGIN_DT,PRIMARY_SIC_CD,PRIMARY_SIC,PRIMARY_SIC_CD_1,PRIMARY_SIC_CD_SFX,SECONDARY_SIC_CD,SECONDARY_SIC,SECONDARY_SIC_CD_1,SECONDARY_SIC_CD_SFX,PRIMARY_CANVASS_CD,PRIMARY_CANVASS,SECONDARY_CANVASS_CD,SECONDARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,LONGITUDE,LATITUDE,DIRECTIONS_TO_MINE,NEAREST_TOWN
1500025,Bowling Green South Quarry,M,Surface,Active,02/11/1985,M00174,Martin Marietta Materials Inc,0113025,"Bluegrass Materials Company, LLC",KY,15,227,Warren,08/26/2010,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.477778,37.014722,"Driving directions to 2195 Barren River Rd, Bowling Green, KY 42101 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        65.7 mi     7. Take exit 28 to merge onto KY-446 W toward US-31W/Bowling Green        0.8 mi     8. Keep left at the fork, follow signs for US-31W S/Bowling Green and merge onto US-31W S/Louisville Rd        3.0 mi     9. Continue onto Kentucky St        0.5 mi     10. Turn right onto E 6th Ave        0.2 mi     11. Continue onto KY-80 W/US-68 W/Veterans Memorial Ln  Continue to follow KY-80 W/US-68 W       1.9 mi     12. Turn right onto KY-1435/Barren River Rd  Destination will be on the left       0.6 mi       2195 Barren River RdBowling Green, KY 42101       ",Bowling Green
1500028,Bardstown Quarry,M,Surface,Intermittent,01/13/2020,M03973,Haydon Holdings LLC,0099605,"Haydon Materials Bardstown, LLC",KY,15,179,Nelson,03/14/2009,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,85.438056,37.819722,"Driving directions to 2095 W John Rowan Blvd, Bardstown, KY 40004 3D2D                       A          1517 Bull Lea Rd, Lexington, Kentucky 40511, United States                                                                                                Head southwest on Bull Lea Rd toward Citation Blvd                                                  0.1 mi                                              Turn left onto Citation Blvd                                                  0.3 mi                                              Turn right onto KY-922 S / Newtown Pike                                  Minor Congestion                  0.7 mi                                              Take ramp right for KY-4 West toward Airport / Martha Layne Collins Bluegrass Parkway                                                  3.4 mi                                              Keep straight onto KY-4 S / New Circle Rd                                                  1.2 mi                                              At exit 5B, take ramp right for US-60 West toward Martha Layne Collins Bluegrass Parkway  Continue to follow US-60 W        Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown          Merge onto Martha Layne Collins Blue Grass Pkwy        Take exit 25 toward Bardstown         Merge onto Springfield Rd        Continue onto E Stephen Foster Ave          At the traffic circle, take the 1st exit onto Court Square         Continue onto N 3rd St           Turn left onto W John Rowan Blvd  Destination will be on the left           2095 W John Rowan BlvdBardstown, KY 40004       ",Bardstown
1500030,Butler Quarry,M,Surface,Active,01/26/2004,M00813,John F  Steele Jr,0051215,Hilltop Stone LLC,KY,15,191,Pendleton,12/28/2001,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,85.184722,36.728056,"Travel from Pikeville to Morehead KY, travel from Morehead to Maysville KY, stay on AA highway to New Hope road, to Rt10 to KY177mine is on right.  ",Butler
1500031,FLEMINGSBURG QUARRY,M,Surface,Active,06/17/1981,M00004,Heidelberg Cement AG,L16286,"Hanson Aggregates Midwest, LLC",KY,15,69,Fleming,11/14/1988,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,83.733889,38.422222,"Travel Rt. 23 North to Prestonsburg, take Rt. 114 to Salyersville, take Rt. 460 to West Liberty, Take Rt. 501 to Morehead, take Rt. 32 to Flemingsburg, Take Rt. 11 approx. 2.5 mile to mine on right.",Flemingsburg
1500034,Greenville Quarries,M,Surface,Active,07/04/1976,0147021,Sun Capital Partners Inc,0167654,RB Aggregates LLC,KY,15,177,Muhlenberg,11/27/2019,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,87.193611,37.097222,"Driving directions to 8350 Kentucky 171, Greenville, KY 42345 3D2D      152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        2.1 mi     7. Take exit 91 for US-31W N/KY-61 N toward Paducah/Elizabethtown        0.5 mi     8. Follow signs for Owensboro/Paducah/Western Kentucky Pkwy and merge onto KY-9001 W/Hwy 9001 W/Rte 9001 W/State 9001 W/State Hwy 9001 W/State Route 9001 W/Wendell H. Ford Western Kentucky Pkwy        78.6 mi     9. Take exit 58 for US-431/Kuntucky 70 toward Central City/Drakesboro        0.2 mi     10. Turn left onto S 2nd St        0.6 mi     11. Turn left onto US-62 W/Everly Brothers Blvd        3.3 mi     12. Turn right onto US-62 W        305 ft     13. Turn left to stay on US-62 W        4.2 mi     14. Turn right onto Hopkinsville St        0.6 mi     15. Take the 3rd left onto KY-171 S/Weir St  Continue to follow KY-171 S  Destination will be on the left       9.3 mi       8350 Kentucky 171Greenville, KY 42345   ",Greenville
1500035,Hart County Stone Company,M,Surface,Active,11/24/2014,M02046,Summit Materials LLC,0091686,Glass Aggregates,KY,15,99,Hart,09/13/2010,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,85.906944,37.179444,"Driving directions to Kentucky 218, Horse Cave, KY 42749 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        35.9 mi     7. Take exit 58 for KY-218 E toward KY-335        0.3 mi     8. Turn left onto KY-218 E/Flint Ridge Rd  Continue to follow KY-218 E       6.3 mi     9. Keep left at the fork  Continue to follow KY-218 E       1.1 mi       Kentucky 218Horse Cave, KY 42749       ",Horse Cave
1500037,Cumberland Quarry,M,Surface,Active,02/08/1979,M00174,Martin Marietta Materials Inc,0113025,"Bluegrass Materials Company, LLC",KY,15,133,Letcher,08/26/2010,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,83.111389,36.979722,"Driving directions to Kentucky 160, Blackey, KY 41819 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        1.0 mi     2. Turn left to merge onto KY-4 E/New Circle Rd        6.4 mi     3. Merge onto US-60 E/Winchester Rd via the ramp to I-75/I-64/Winchester        6.4 mi     4. Turn left onto Haley Rd        1.4 mi     5. Turn right to merge onto I-64 E        10.0 mi     6. Take exit 98 toward Mountain Pkwy/Campton/Prestonsburg        0.4 mi     7. Merge onto Bert T Combs Mountain Pkwy E        42.3 mi     8. Take exit 43 toward KY-15/Campton/Hazard        0.3 mi     9. Merge onto Hazard Rd        0.9 mi     10. Continue onto KY-15 S        47.8 mi     11. Turn right onto KY-15 S/Johnny Cox All-American Dr  Continue to follow KY-15 S       2.2 mi     12. Turn right to stay on KY-15 S        4.9 mi     13. Turn left onto KY-7 N/Ken Mt Rd  Continue to follow KY-7 N       11.4 mi     14. Turn right onto State Hwy 699        7.6 mi     15. Turn left onto State Hwy 463        10.5 mi       Kentucky 160Blackey, KY 41819       ","Gordon, KY"
1500040,Battletown Quarry,M,Surface,Active,04/15/1974,M03973,Haydon Holdings LLC,0128694,"Haydon Materials Battletown, LLC",KY,15,163,Meade,06/29/2013,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.358056,38.070278,"Driving directions to Kentucky 228, Battletown-Payneville, KY 40104 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        61.1 mi     6. Take exit 10 toward Boston        0.2 mi     7. Merge onto KY-52 W/Nelsonville Rd        2.1 mi     8. Turn right onto KY-61 N/US-62 E/Boston Rd        1.0 mi     9. Turn left onto KY-61 N/Lebanon Junction Rd  Continue to follow KY-61 N       4.0 mi     10. Merge onto I-65 S via the ramp to Nashville        2.2 mi     11. Take exit 102 to merge onto KY-313 N/Joe Prather Hwy toward Radcliff/Vine Grove        9.7 mi     12. Turn right onto US-31W N/S Dixie Blvd        10.9 mi     13. Turn left onto KY-1638 W/Old Mill Rd        9.1 mi     14. Turn right onto KY-448 N/Brandenburg Rd  Continue to follow KY-448 N       3.0 mi     15. Turn right onto High St        0.2 mi     16. Continue onto Lawrence St        1.8 mi     17. Continue onto KY-228 W/Battletown Rd        8.2 mi       Kentucky 228Battletown-Payneville, KY 40104       ",Battletown
1500044,Irvington Quarry,M,Surface,Active,10/01/1984,M03620,Robert T  Liter,L17929,Liter's Inc.,KY,15,27,Breckinridge,12/19/2005,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.257222,37.856666,"Driving directions to Kentucky 477, Irvington, KY 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        2.1 mi     7. Take exit 91 for US-31W N/KY-61 N toward Paducah/Elizabethtown        0.5 mi     8. Follow signs for Owensboro/Paducah/Western Kentucky Pkwy and merge onto KY-9001 W/Hwy 9001 W/Rte 9001 W/State 9001 W/State Hwy 9001 W/State Route 9001 W/Wendell H. Ford Western Kentucky Pkwy        0.4 mi     9. Take exit 136 to merge onto US-31W Bypass N/Elizabethtown Bypass toward Ft Knox/Patton Museum/US-62 Truck W        2.0 mi     10. Turn right onto St John Rd        0.1 mi     11. Turn left onto Westport Rd        0.7 mi     12. Turn left onto KY-1600 N/Rineyville Rd        5.4 mi     13. Turn left onto KY-220 W/Rineyville-Big Springs Rd  Continue to follow KY-220 W       0.9 mi     14. Continue onto KY-1600 N/Rineyville Rd        7.1 mi     15. Turn left onto KY-144 W/KY-1600 N/Flaherty Rd  Continue to follow KY-144 W/Flaherty Rd       4.0 mi     16. Turn left onto US-60 W        10.2 mi     17. Turn right onto Woodlawn St        0.1 mi     18. Take the 3rd right onto KY-79 N/1st Ave        0.7 mi     19. Turn left onto KY-477 N        3.1 mi     20. Turn right to stay on KY-477 N        2.7 mi       Kentucky 477Irvington, KY       ",Irvington
1500045,Upton Quarry,M,Surface,Active,05/31/1990,M00004,Heidelberg Cement AG,L16286,"Hanson Aggregates Midwest, LLC",KY,15,93,Hardin,11/14/1988,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,85.893333,37.465,"Driving directions to 607 Quarry Rd, Upton, KY 42784 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        17.5 mi     7. Take exit 76 for KY-224 toward Upton        0.3 mi     8. Turn right onto Upton Talley Rd        0.5 mi     9. Turn right onto S Walnut St        0.2 mi     10. Take the 1st left onto Quarry Rd  Destination will be on the left       0.8 mi       607 Quarry RdUpton, KY 42784   ",Upton
1500049,Russellville Quarry & Mill,M,Surface,Active,08/13/1991,M00004,Heidelberg Cement AG,L16286,"Hanson Aggregates Midwest, LLC",KY,15,141,Logan,11/14/1988,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.871944,36.861944,"Driving directions to 1136 Morgantown Rd, Russellville, KY 42276 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        2.1 mi     7. Take exit 91 for US-31W N/KY-61 N toward Paducah/Elizabethtown        0.5 mi     8. Follow signs for Owensboro/Paducah/Western Kentucky Pkwy and merge onto KY-9001 W/Hwy 9001 W/Rte 9001 W/State 9001 W/State Hwy 9001 W/State Route 9001 W/Wendell H. Ford Western Kentucky Pkwy        59.7 mi     9. Take exit 77B for William H Natcher Pkwy S toward Bowling Green        0.3 mi     10. Merge onto William H. Natcher Green River Pkwy        14.6 mi     11. Take exit 26 for US-231/KY-79 toward Morgantown        0.3 mi     12. Turn right onto KY-79 S/US-231 S/Bowling Green Rd        0.6 mi     13. Turn right onto KY-79 S/Russellville Rd  Continue to follow KY-79 S  Destination will be on the left       26.2 mi       1136 Morgantown RdRussellville, KY 42276       ",Russellville
1500053,Franklin Quarry & Mill,M,Surface,Active,10/31/2011,M00004,Heidelberg Cement AG,L16286,"Hanson Aggregates Midwest, LLC",KY,15,213,Simpson,11/14/1988,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,86.554167,36.818333,"Driving directions to 211 Old Nashville Rd, Franklin, KY 42134 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        72.9 mi     7. Take exit 20 for William H. Natcher Green River Parkway toward Bowling Green/Owensboro        0.6 mi     8. Merge onto William H. Natcher Green River Pkwy        3.2 mi     9. Take exit 6 for US-31W S        0.2 mi     10. Turn left onto US-31W S/Nashville Rd  Continue to follow US-31W S       9.8 mi     11. Turn right onto Old Nashville Rd  Destination will be on the left       0.1 mi       211 Old Nashville RdFranklin, KY 42134       ",Franklin
1500056, Pine Mountain Stone,M,Surface,Active,07/04/1976,M06183,CRH PLC,0067904,"Mountain Aggregates, Inc",KY,15,133,Letcher,01/23/2006,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,82.581389,37.201389,US23 N 16.5 miles Route 3086E 1.2 miles - Jenkins KY - Route 805# 3.4 miles past Rock Quarry entrance - Lt. Peeks Br. Road mine road on immediate right,Burdine
1500063,Allen Co. Stone,M,Surface,Active,05/19/2016,M02046,Summit Materials LLC,0091686,Glass Aggregates LLC,KY,15,3,Allen,09/10/2010,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,Y,21.0,86.283889,36.752778,"Driving directions to 2438 E Old State Rd, Scottsville, KY 42164 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        56.2 mi     7. Take exit 38 toward US-68/Scottsville        0.2 mi     8. Turn left onto KY-101 S/S Main St/Smiths Grove- Scottsville Rd  Continue to follow KY-101 S       20.0 mi     9. Turn right onto US-31E S/New Glasgow Rd        2.0 mi     10. Turn right onto US-231 N/Bowling Green Rd/Veterans Memorial Blvd  Continue to follow US-231 N       2.4 mi     11. Turn right onto E Old State Rd  Destination will be on the right       0.2 mi       2438 E Old State RdScottsville, KY 42164       ",Scotsville
1500065,Bowling Green North Quarry,M,Surface,Active,05/31/1995,M00174,Martin Marietta Materials Inc,0113025,"Bluegrass Materials Company, LLC",KY,15,227,Warren,08/26/2010,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,86.329722,37.050556,"Driving directions to 809 McGinnis Quarry Rd, Bowling Green, KY 42101 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        4.7 mi     3. Take exit 5B to merge onto US-60 W/Versailles Rd toward Versailles/Bluegrass Pkwy  Continue to follow US-60 W       6.3 mi     4. Take the Blue Grass Pkwy ramp to Lawrenceburg/Elizabethtown        0.7 mi     5. Merge onto Martha Layne Collins Blue Grass Pkwy        70.5 mi     6. Take exit 1B on the left to merge onto I-65 S toward Nashville/Paducah/Western Kentucky Pkwy        46.3 mi     7. Take exit 48 toward Park City        0.3 mi     8. Turn left onto Mammoth Cave Pkwy        0.4 mi     9. Turn right onto US-31W S/2nd St/Louisville Rd  Continue to follow US-31W S/Louisville Rd       16.1 mi     10. Turn right onto McGinnis Quarry Rd  Destination will be on the left       0.6 mi       809 McGinnis Quarry RdBowling Green, KY 42101   ",Bowling Green
1500067,Mercer Stone Company,M,Surface,Active,08/30/1993,M03643,Mark  Mathis,L04518,Mercer Stone Company,KY,15,167,Mercer,08/26/1980,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,84.810833,37.758333,"Driving directions to 1050 Burgin Rd, Harrodsburg, KY 40330 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        0.8 mi     2. Turn right to merge onto KY-4 W/New Circle Rd        2.0 mi     3. Take exit 2 for U.S. 68 toward Lexington/Harrodsburg        0.3 mi     4. Turn left onto US-68 E/Harrodsburg Rd  Continue to follow US-68 E       27.0 mi     5. Turn left onto US-127 Bypass S        0.9 mi     6. Turn left onto KY-152 E/Burgin Rd  Destination will be on the right       0.7 mi       1050 Burgin RdHarrodsburg, KY 40330       ","Harrodsburg, KY"
1500069,Montgomery Stone,M,Surface,Active,06/04/1990,0132261,Steve  Lawson; Adam  Lawson,0166853,"Walker Construction & Materials, LLC",KY,15,173,Montgomery,10/16/2019,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,N,,84.06,38.094444,"Driving directions to 7324 Donaldson Rd, Mt Sterling, KY 40353 3D2D       - more info »     152 W Zandale DrLexington, KY 40503        1. Head south on Nicholasville Rd toward Burt Rd        1.0 mi     2. Turn left to merge onto KY-4 E/New Circle Rd        6.4 mi     3. Merge onto US-60 E/Winchester Rd via the ramp to I-75/I-64/Winchester        6.4 mi     4. Turn left onto Haley Rd        1.4 mi     5. Turn right to merge onto I-64 E        8.5 mi     6. Take exit 96 for KY-627 N toward Winchestel/Paris        0.3 mi     7. Turn right onto KY-627 S/Paris Rd        0.1 mi     8. Take the 1st left onto County Rd 1958/Veterans Memorial Pkwy        0.4 mi     9. Take the 2nd left onto US-60 E/Mt Sterling Rd        2.5 mi     10. Turn left onto Kentucky 1961 N/Wades Mill Rd  Continue to follow Kentucky 1961 N       6.2 mi     11. Continue onto White Turley Pike        0.4 mi     12. Turn left onto Donaldson Rd  Destination will be on the left       312 ft       7324 Donaldson RdMt Sterling, KY 40353     ",Mt. Sterling
